Date,Open,pct_sos,Month,Year,pct_pop,Season,Close
06/01/1997,848.2800289999999,0.12055164538449037,06,1997,0.058576884241924754,Jun-Jan,885.1400150000001
07/01/1997,885.1400150000001,0.1949402313219244,07,1997,0.04345261557489777,Jul-Feb,954.3099980000001
08/01/1997,954.2899779999999,0.2138623318081343,08,1997,0.07812319161731707,Aug-Mar,899.4699710000001
09/01/1997,899.4699710000001,0.1373889924866305,09,1997,-0.05744585845372863,Sep-Apr,947.2800289999999
10/01/1997,947.2800289999999,0.2511623458049075,10,1997,0.053153589937912304,Oct-May,914.6199949999999
11/01/1997,914.6199949999999,0.14136317191603354,11,1997,-0.03447769719633775,Nov-Jun,955.400024
12/01/1997,955.400024,0.1262790485899794,12,1997,0.044586854893764016,Dec-Jul,970.429993
01/01/1998,970.429993,0.09635761185195069,01,1998,0.015731597888257953,Nov-Apr,980.2800289999999
02/01/1998,980.2800289999999,0.027234961698403115,02,1998,0.010150176798997546,Nov-Apr,1049.339966
03/01/1998,1049.339966,0.1666203429041433,03,1998,0.07044919304379715,Nov-Apr,1101.75
04/01/1998,1101.75,0.16306685063662418,04,1998,0.049945714161429455,Apr-Nov,1111.75
05/01/1998,1111.75,0.21553214020867761,05,1998,0.009076469253460395,May-Dec,1090.819946
06/01/1998,1090.819946,0.14174159367615835,06,1998,-0.018826223521475116,Jun-Jan,1133.839966
07/01/1998,1133.839966,0.16838924412757716,07,1998,0.0394382410752141,Jul-Feb,1120.670044
08/01/1998,1120.670044,0.14321419476760555,08,1998,-0.01161532702578949,Aug-Mar,957.2800289999999
09/01/1998,957.2800289999999,-0.08773127869219088,09,1998,-0.14579671855670662,Sep-Apr,1017.01001
10/01/1998,1017.01001,-0.07691399137735422,10,1998,0.062395515617719166,Oct-May,1098.670044
11/01/1998,1098.670044,-0.011765195412637763,11,1998,0.08029422837244238,Nov-Jun,1163.630005
12/01/1998,1163.630005,0.06674800847471851,12,1998,0.05912599633962534,Dec-Jul,1229.22998
01/01/1999,1229.22998,0.08413005085410807,01,1999,0.05637528657573587,Nov-Apr,1279.640015
02/01/1999,1279.640015,0.1418526102764286,02,1999,0.041009441536725255,Nov-Apr,1238.329956
03/01/1999,1238.329956,0.2935921762554603,03,1999,-0.032282562686194116,Nov-Apr,1286.369995
04/01/1999,1286.369995,0.2648548021665982,04,1999,0.03879421536015881,Apr-Nov,1335.180054
05/01/1999,1335.180054,0.21526937162946802,05,1999,0.03794402791554541,May-Dec,1301.839966
06/01/1999,1301.839966,0.11877483427388924,06,1999,-0.02497048087268683,Jun-Jan,1372.709961
07/01/1999,1372.709961,0.11672346374109743,07,1999,0.054438331016794184,Jul-Feb,1328.719971
08/01/1999,1328.719971,0.03835450237932747,08,1999,-0.03204609221889376,Aug-Mar,1320.410034
09/01/1999,1320.410034,0.06628288171686614,09,1999,-0.006254092044500448,Sep-Apr,1282.709961
10/01/1999,1282.709961,-0.002845242048731045,10,1999,-0.028551792268491583,Oct-May,1362.930054
11/01/1999,1362.930054,0.020783713714764618,11,1999,0.06253954162596531,Nov-Jun,1388.910034
12/01/1999,1388.910034,0.06688231293707259,12,1999,0.01906185862124965,Dec-Jul,1469.25
01/01/2000,1469.25,0.0703280676492446,01,2000,0.057843894876779434,Nov-Apr,1394.459961
02/01/2000,1394.459961,0.04947618116293073,02,2000,-0.05090354874936187,Nov-Apr,1366.420044
03/01/2000,1366.420044,0.03484524414027579,03,2000,-0.020108083261058285,Nov-Apr,1498.579956
04/01/2000,1498.579956,0.16829213272165422,04,2000,0.09671982826973236,Apr-Nov,1452.430054
05/01/2000,1452.430054,0.06566734641835104,05,2000,-0.03079575555193137,May-Dec,1420.599976
06/01/2000,1420.599976,0.02281641087200903,06,2000,-0.021915050512993584,Jun-Jan,1454.599976
07/01/2000,1454.599976,-0.009971090011910877,07,2000,0.02393354960890126,Jul-Feb,1430.829956
08/01/2000,1430.829956,0.02608177790484434,08,2000,-0.016341276221772727,Aug-Mar,1517.680054
09/01/2000,1517.680054,0.11069803217845653,09,2000,0.060699105184236046,Sep-Apr,1436.51001
10/01/2000,1436.52002,-0.04141249571070604,10,2000,-0.053476379152572084,Oct-May,1429.400024
11/01/2000,1429.400024,-0.0158562059058025,11,2000,-0.004956419611889529,Nov-Jun,1314.949951
12/01/2000,1314.949951,-0.07437000336821065,12,2000,-0.0800686099610699,Dec-Jul,1320.280029
01/01/2001,1320.280029,-0.09234150227979931,01,2001,0.004053445529197841,Nov-Apr,1366.01001
02/01/2001,1366.01001,-0.045302340594831736,02,2001,0.0346365770863295,Nov-Apr,1239.939941
03/01/2001,1239.939941,-0.18300307253033177,03,2001,-0.09229073584900005,Nov-Apr,1160.329956
04/01/2001,1160.329956,-0.19226328916738655,04,2001,-0.0642047105408955,Apr-Nov,1249.459961
05/01/2001,1249.459961,-0.12588502866850382,05,2001,0.0768143617590098,May-Dec,1255.819946
06/01/2001,1255.819946,-0.044967494736231184,06,2001,0.005090187119649592,Jun-Jan,1224.380005
07/01/2001,1224.420044,-0.07260579793258393,07,2001,-0.02500350635456472,Jul-Feb,1211.22998
08/01/2001,1211.22998,-0.11330812282993441,08,2001,-0.010772499245365053,Aug-Mar,1133.579956
09/01/2001,1133.579956,-0.0857783360976514,09,2001,-0.06410840656371475,Sep-Apr,1040.939941
10/01/2001,1040.939941,-0.10289315929718179,10,2001,-0.08172340601971617,Oct-May,1059.780029
11/01/2001,1059.780029,-0.15180953205430492,11,2001,0.01809911144527776,Nov-Jun,1139.449951
12/01/2001,1139.449951,-0.09266455384042771,12,2001,0.07517590426305354,Dec-Jul,1148.079956
01/01/2002,1148.079956,-0.06234795679316718,01,2002,0.007573834192915685,Nov-Apr,1130.199951
02/01/2002,1130.199951,-0.06689896249100435,02,2002,-0.015573832559794276,Nov-Apr,1106.72998
03/01/2002,1106.72998,-0.023686001025233328,03,2002,-0.020766211305560334,Nov-Apr,1147.390015
04/01/2002,1147.390015,0.10226341579105558,04,2002,0.036738893618839086,Apr-Nov,1076.920044
05/01/2002,1076.920044,0.01617318172731852,05,2002,-0.061417626159139926,May-Dec,1067.140015
06/01/2002,1067.140015,-0.06346038800259701,06,2002,-0.00908148107604545,Jun-Jan,989.820007
07/01/2002,989.820007,-0.1378474976180143,07,2002,-0.07245535441757367,Jul-Feb,911.6199949999999
08/01/2002,911.6199949999999,-0.19339936779027533,08,2002,-0.07900427496612539,Aug-Mar,916.070007
09/01/2002,916.070007,-0.1722732522344791,09,2002,0.004881433080019315,Sep-Apr,815.280029
10/01/2002,815.280029,-0.2894482099881268,10,2002,-0.11002431826151904,Oct-May,885.76001
11/01/2002,885.76001,-0.17750624576544705,11,2002,0.08644880101680985,Nov-Jun,936.3099980000001
12/01/2002,936.3099980000001,-0.12259873602434435,12,2002,0.057069620923618114,Dec-Jul,879.820007
01/01/2003,879.820007,-0.11113131601915582,01,2003,-0.06033257267429071,Nov-Apr,855.7000119999999
02/01/2003,855.7000119999999,-0.06134133005715836,02,2003,-0.027414692559952325,Nov-Apr,841.150024
03/01/2003,841.150024,-0.08178412395069279,03,2003,-0.017003608502929257,Nov-Apr,848.179993
04/01/2003,848.179993,0.040354188536120716,04,2003,0.008357568566151441,Apr-Nov,916.919983
05/01/2003,916.919983,0.03517879860031159,05,2003,0.08104410687272612,May-Dec,963.590027
06/01/2003,963.590027,0.029135680552670795,06,2003,0.05089870966417798,Jun-Jan,974.5
07/01/2003,974.5,0.10761291201235434,07,2003,0.011322214525161467,Jul-Feb,990.3099980000001
08/01/2003,990.3099980000001,0.15730978627121983,08,2003,0.01622370241149307,Aug-Mar,1008.01001
09/01/2003,1008.01001,0.19837125511393894,09,2003,0.017873203376464142,Sep-Apr,995.9699710000001
10/01/2003,995.9699710000001,0.1742436501918292,10,2003,-0.011944364520745099,Oct-May,1050.709961
11/01/2003,1050.709961,0.1459123811025067,11,2003,0.05496148638401066,Nov-Jun,1058.199951
12/01/2003,1058.199951,0.09818483104744713,12,2003,0.007128503847885437,Dec-Jul,1111.920044
01/01/2004,1111.920044,0.14101595074397122,01,2004,0.05076554100123931,Nov-Apr,1131.130005
02/01/2004,1131.130005,0.14219790498368767,02,2004,0.017276387006114557,Nov-Apr,1144.939941
03/01/2004,1144.939941,0.1358418365309686,03,2004,0.012208973273589496,Nov-Apr,1126.209961
04/01/2004,1126.209961,0.13076698474074777,04,2004,-0.016358919214261247,Apr-Nov,1107.300049
05/01/2004,1107.300049,0.053858905026598514,05,2004,-0.016790751862298725,May-Dec,1120.680054
06/01/2004,1120.680054,0.05904375911278015,06,2004,0.012083450201310297,Jun-Jan,1140.839966
07/01/2004,1140.839966,0.026008994222250115,07,2004,0.017988998669195677,Jul-Feb,1101.719971
08/01/2004,1101.719971,-0.0260005780679472,08,2004,-0.034290519411904974,Aug-Mar,1104.23999
09/01/2004,1104.23999,-0.035547673325512896,09,2004,0.002287349840552233,Sep-Apr,1114.579956
10/01/2004,1114.579956,-0.010326675666829765,10,2004,0.009363875691551504,Oct-May,1130.199951
11/01/2004,1130.199951,0.020680846190407776,11,2004,0.014014243586486952,Nov-Jun,1173.819946
12/01/2004,1173.780029,0.04738192208424907,12,2004,0.038559617668926904,Dec-Jul,1211.920044
01/01/2005,1211.920044,0.06230503849652114,01,2005,0.03249332418144246,Nov-Apr,1181.27002
02/01/2005,1181.27002,0.07220532539479585,02,2005,-0.025290467099494562,Nov-Apr,1203.599976
03/01/2005,1203.599976,0.08998042717145194,03,2005,0.018903346078316563,Nov-Apr,1180.589966
04/01/2005,1180.589966,0.05922411366242075,04,2005,-0.019117655748441043,Apr-Nov,1156.849976
05/01/2005,1156.849976,0.023579920505588436,05,2005,-0.0201085818816793,May-Dec,1191.5
06/01/2005,1191.5,0.015096500674914859,06,2005,0.029952046262565757,Jun-Jan,1191.329956
07/01/2005,1191.329956,-0.01698964226389177,07,2005,-0.0001427142257658387,Jul-Feb,1234.180054
08/01/2005,1234.180054,0.0447908040534204,08,2005,0.03596828719381229,Aug-Mar,1220.329956
09/01/2005,1220.329956,0.013899950426718988,09,2005,-0.011222104874496597,Sep-Apr,1228.810059
10/01/2005,1228.810059,0.04084406473771418,10,2005,0.006949024694760331,Oct-May,1207.01001
11/01/2005,1207.01001,0.04335915204271923,11,2005,-0.017740780066319406,Nov-Jun,1249.47998
12/01/2005,1249.47998,0.048661334452370975,12,2005,0.035186095929726546,Dec-Jul,1248.290039
01/01/2006,1248.290039,0.04781218059121817,01,2006,-0.0009523489924184725,Nov-Apr,1280.079956
02/01/2006,1280.079956,0.03719060428114829,02,2006,0.025466771348641615,Nov-Apr,1280.660034
03/01/2006,1280.660034,0.049437512947522855,03,2006,0.00045315763072539816,Nov-Apr,1294.869995
04/01/2006,1302.880005,0.06027778293113739,04,2006,0.01735040558000267,Apr-Nov,1310.609985
05/01/2006,1310.609985,0.08583191037496052,05,2006,0.005932994573817352,May-Dec,1270.089966
06/01/2006,1270.050049,0.016462904031483427,06,2006,-0.030947372951687147,Jun-Jan,1270.199951
07/01/2006,1270.060059,0.0174398732024168,07,2006,7.881579161317376e-06,Jul-Feb,1276.660034
08/01/2006,1278.530029,-0.0012108048350691902,08,2006,0.0066689523381036064,Aug-Mar,1303.819946
09/01/2006,1303.800049,0.018068819503740396,09,2006,0.019764901431188697,Sep-Apr,1335.849976
10/01/2006,1335.819946,0.02528240580374863,10,2006,0.024558901516040788,Oct-May,1377.939941
11/01/2006,1377.76001,0.05123570380855891,11,2006,0.03139649480873974,Nov-Jun,1400.630005
12/01/2006,1400.630005,0.10281481119804292,12,2006,0.016599403984733252,Dec-Jul,1418.300049
01/01/2007,1418.030029,0.11650627775548372,01,2007,0.012422998177880729,Nov-Apr,1438.23999
02/01/2007,1437.900024,0.12465095960604922,02,2007,0.01401239366842777,Nov-Apr,1406.819946
03/01/2007,1406.800049,0.07899984363323176,03,2007,-0.021628746422498235,Nov-Apr,1420.859985
04/01/2007,1420.829956,0.06363882367122553,04,2007,0.009972921887494213,Apr-Nov,1482.369995
05/01/2007,1482.369995,0.0759275811757667,05,2007,0.04331274037411981,May-Dec,1530.619995
06/01/2007,1530.619995,0.09280822882271478,06,2007,0.03254922870993493,Jun-Jan,1503.349976
07/01/2007,1504.660034,0.06109179864201586,07,2007,-0.016960421975932727,Jul-Feb,1455.27002
08/01/2007,1455.180054,0.012017546221280151,08,2007,-0.032884491434561514,Aug-Mar,1473.98999
09/01/2007,1473.959961,0.04773948653736504,09,2007,0.012905555534779234,Sep-Apr,1526.75
10/01/2007,1527.290039,0.07492809575870174,10,2007,0.03618149706306717,Oct-May,1549.380005
11/01/2007,1545.790039,0.04278287081761922,11,2007,0.012112957936996072,Nov-Jun,1481.140015
12/01/2007,1479.630005,-0.03331329145481343,12,2007,-0.042800142536045915,Dec-Jul,1468.359985
01/01/2008,1467.969971,-0.024384287593831266,01,2008,-0.00788037141758291,Nov-Apr,1378.550049
02/01/2008,1378.599976,-0.052625843646974535,02,2008,-0.06087998853213605,Nov-Apr,1330.630005
03/01/2008,1330.449951,-0.09736357417920394,03,2008,-0.034926756012071736,Nov-Apr,1322.699951
04/01/2008,1326.410034,-0.13152708383505662,04,2008,-0.003036504302144971,Apr-Nov,1385.589966
05/01/2008,1385.969971,-0.10339054073824316,05,2008,0.04490311100888422,May-Dec,1400.380005
06/01/2008,1399.619995,-0.05407433596887623,06,2008,0.009848715546233233,Jun-Jan,1280.0
07/01/2008,1276.689941,-0.13030241338635662,07,2008,-0.08783102159097111,Jul-Feb,1267.380005
08/01/2008,1269.420044,-0.07919623814065702,08,2008,-0.005694332481624986,Aug-Mar,1282.829956
09/01/2008,1287.829956,-0.03203427153946359,09,2008,0.014502616440488447,Sep-Apr,1166.359985
10/01/2008,1164.170044,-0.12231511059271738,10,2008,-0.09602192542879484,Oct-May,968.75
11/01/2008,968.669983,-0.3010887657969322,11,2008,-0.16793084653533652,Nov-Jun,896.23999
12/01/2008,888.6099849999999,-0.36510625157223486,12,2008,-0.08264940527221853,Dec-Jul,903.25
01/01/2009,902.98999,-0.29271003005419627,01,2009,0.016182583183555144,Nov-Apr,825.880005
02/01/2009,823.090027,-0.3516015200087702,02,2009,-0.08848377488658543,Nov-Apr,735.090027
03/01/2009,729.570007,-0.4334888673765249,03,2009,-0.11362064529060312,Nov-Apr,797.869995
04/01/2009,793.590027,-0.3183212099554762,04,2009,0.08775034525233694,Apr-Nov,872.8099980000001
05/01/2009,872.73999,-0.09903268882442495,05,2009,0.09973658980974065,May-Dec,919.1400150000001
06/01/2009,923.26001,0.03899351299771858,06,2009,0.057886679399210106,Jun-Jan,919.320007
07/01/2009,920.820007,0.019745531176929232,07,2009,-0.0026428123969107764,Jul-Feb,987.4799800000001
08/01/2009,990.2199710000001,0.20305183943141158,08,2009,0.075367567464246,Aug-Mar,1020.6199949999999
09/01/2009,1019.5200199999999,0.397425895003932,09,2009,0.02958943452777496,Sep-Apr,1057.079956
10/01/2009,1054.910034,0.32928842111066503,10,2009,0.034712426735867385,Oct-May,1036.189941
11/01/2009,1036.180054,0.18727234442413931,11,2009,-0.01775504962160601,Nov-Jun,1095.630005
12/01/2009,1098.890015,0.19022810811441948,12,2009,0.060520332115947095,Dec-Jul,1115.099976
01/01/2010,1116.560059,0.21257145860428706,01,2010,0.01607990222752176,Nov-Apr,1073.869995
02/01/2010,1073.890015,0.0844964214521986,02,2010,-0.03821562813039869,Nov-Apr,1104.48999
03/01/2010,1105.359985,0.08419644863864484,03,2010,0.029304649042667608,Nov-Apr,1169.430054
04/01/2010,1171.22998,0.11026527594864088,04,2010,0.059591441606238416,Apr-Nov,1186.689941
05/01/2010,1188.579956,0.1470785906481078,05,2010,0.014813466438077239,May-Dec,1089.410034
06/01/2010,1087.300049,-0.010546975440485773,06,2010,-0.08521084886947239,Jun-Jan,1030.709961
07/01/2010,1031.099976,-0.07653872472971912,07,2010,-0.05168773150676087,Jul-Feb,1101.599976
08/01/2010,1107.530029,0.03132538111922023,08,2010,0.07412477429831688,Aug-Mar,1049.329956
09/01/2010,1049.719971,-0.05033655528972314,09,2010,-0.052197282679727675,Sep-Apr,1141.199951
10/01/2010,1143.48999,-0.023684494483312335,10,2010,0.08932860342808513,Oct-May,1183.26001
11/01/2010,1185.709961,-0.0024146419309127864,11,2010,0.03692202937430178,Nov-Jun,1180.550049
12/01/2010,1186.599976,0.0913270693690551,12,2010,0.0007506177980063367,Dec-Jul,1257.640015
01/01/2011,1257.619995,0.2196877356924698,01,2011,0.059851694283196366,Nov-Apr,1286.119995
02/01/2011,1289.140015,0.16397748254643485,02,2011,0.025063230646233503,Nov-Apr,1327.219971
03/01/2011,1328.640015,0.2657090002148772,03,2011,0.030640581736965267,Nov-Apr,1325.829956
04/01/2011,1329.47998,0.16265117458527123,04,2011,0.0006321990836624103,Apr-Nov,1363.609985
05/01/2011,1365.209961,0.15138609432665473,05,2011,0.026875155352094948,May-Dec,1345.199951
06/01/2011,1345.199951,0.13365917597153243,06,2011,-0.01465709346666566,Jun-Jan,1320.640015
07/01/2011,1320.640015,0.05011054233437173,07,2011,-0.01825746126569705,Jul-Feb,1292.280029
08/01/2011,1292.589966,0.0026761646988360255,08,2011,-0.02123973882466368,Aug-Mar,1218.890015
09/01/2011,1219.119995,-0.0824301682649532,09,2011,-0.05683934807830626,Sep-Apr,1131.420044
10/01/2011,1131.209961,-0.1491335123376586,10,2011,-0.07210941856465902,Oct-May,1253.300049
11/01/2011,1251.0,-0.08365743311478813,11,2011,0.10589549520418329,Nov-Jun,1246.959961
12/01/2011,1246.910034,-0.0730671428637304,12,2011,-0.00326935731414868,Dec-Jul,1257.599976
01/01/2012,1258.859985,-0.046780371106656116,01,2012,0.009583651325401066,Nov-Apr,1312.410034
02/01/2012,1312.449951,0.015364489530626635,02,2012,0.0425702354817481,Nov-Apr,1365.680054
03/01/2012,1365.900024,0.12039834438118624,03,2012,0.04072541810777208,Nov-Apr,1408.469971
04/01/2012,1408.469971,0.24510039653018922,04,2012,0.031166224651885566,Apr-Nov,1397.910034
05/01/2012,1397.859985,0.11739407274180658,05,2012,-0.0075329870131820575,May-Dec,1310.329956
06/01/2012,1309.869995,0.05049278559258119,06,2012,-0.06294621131171452,Jun-Jan,1362.160034
07/01/2012,1362.329956,0.08219339103069512,07,2012,0.04004974631089242,Jul-Feb,1379.319946
08/01/2012,1379.319946,0.050950510493028345,08,2012,0.012471273882786127,Aug-Mar,1406.579956
09/01/2012,1406.540039,0.029753286687108194,09,2012,0.019734430056592478,Sep-Apr,1440.670044
10/01/2012,1440.900024,0.023025022661274708,10,2012,0.024428728686905155,Oct-May,1412.160034
11/01/2012,1412.199951,0.010258513838208305,11,2012,-0.019918157069861997,Nov-Jun,1416.180054
12/01/2012,1416.339966,0.0812828535705179,12,2012,0.0029316068146498786,Dec-Jul,1426.189941
01/01/2013,1426.189941,0.04687556396946757,01,2013,0.006954527328504545,Nov-Apr,1498.109985
02/01/2013,1498.109985,0.08612217879143169,02,2013,0.05042809651957847,Nov-Apr,1514.680054
03/01/2013,1514.680054,0.07688370896066621,03,2013,0.011060649195259176,Nov-Apr,1569.189941
04/01/2013,1569.180054,0.0890277103638939,04,2013,0.03598119606584582,Apr-Nov,1597.569946
05/01/2013,1597.550049,0.1312491888055587,05,2013,0.018079502685292237,May-Dec,1630.73999
06/01/2013,1631.709961,0.1520609459381732,06,2013,0.02138268658398701,Jun-Jan,1606.280029
07/01/2013,1609.780029,0.1287276559188688,07,2013,-0.013439846862588367,Jul-Feb,1685.72998
08/01/2013,1689.4200440000002,0.12770094379953023,08,2013,0.04947260716700086,Aug-Mar,1632.969971
09/01/2013,1635.949951,0.08006304478609061,09,2013,-0.03164996957973831,Sep-Apr,1681.550049
10/01/2013,1682.410034,0.07215869186672697,10,2013,0.02839945254535481,Oct-May,1756.540039
11/01/2013,1758.699951,0.10087314766812683,11,2013,0.045345614599443085,Nov-Jun,1805.810059
12/01/2013,1806.550049,0.10715144981577995,12,2013,0.027207653001179777,Dec-Jul,1848.359985
01/01/2014,1845.859985,0.14665355001742286,01,2014,0.021759671713363238,Nov-Apr,1782.589966
02/01/2014,1782.680054,0.05520238162866242,02,2014,-0.03422791084557808,Nov-Apr,1859.449951
03/01/2014,1857.680054,0.13553599415707307,03,2014,0.042071486597785146,Nov-Apr,1872.339966
04/01/2014,1873.959961,0.11385448441756019,04,2014,0.008763568820661982,Apr-Nov,1883.949951
05/01/2014,1884.390015,0.07146759964855409,05,2014,0.005565782736592695,May-Dec,1923.569946
06/01/2014,1923.869995,0.06494143135693453,06,2014,0.020951066226064796,Jun-Jan,1960.22998
07/01/2014,1962.290039,0.06307631941000125,07,2014,0.01997018722671018,Jul-Feb,1930.6700440000002
08/01/2014,1929.800049,0.08252742530544976,08,2014,-0.01655718031191622,Aug-Mar,2003.369995
09/01/2014,2004.069946,0.07880253205324039,09,2014,0.038485799105708374,Sep-Apr,1972.290039
10/01/2014,1971.439941,0.052018176497208524,10,2014,-0.016281869335512678,Oct-May,2018.050049
11/01/2014,2018.209961,0.0710149942075553,11,2014,0.023723786369203914,Nov-Jun,2067.560059
12/01/2014,2065.780029,0.07376279809384934,12,2014,0.023570425733321354,Dec-Jul,2058.899902
01/01/2015,2058.899902,0.04923322295884125,01,2015,-0.003330522564559013,Nov-Apr,1994.9899899999998
02/01/2015,1996.6700440000002,0.0346512557270644,02,2015,-0.030224809831478572,Nov-Apr,2104.5
03/01/2015,2105.22998,0.050477297063363125,03,2015,0.054370493675819365,Nov-Apr,2067.889893
04/01/2015,2067.6298829999996,0.04879171817489292,04,2015,-0.017860327544832133,Apr-Nov,2085.51001
05/01/2015,2087.3798829999996,0.03427290685143913,05,2015,0.009551999689298318,May-Dec,2107.389893
06/01/2015,2108.639893,0.02074754494589026,06,2015,0.010185021985286813,Jun-Jan,2063.110107
07/01/2015,2067.0,0.003934187374593279,07,2015,-0.01974727554867517,Jul-Feb,2103.840088
08/01/2015,2104.48999,0.05399988161489122,08,2015,0.018137392356071702,Aug-Mar,1972.180054
09/01/2015,1970.089966,-0.06419251829199202,09,2015,-0.0638634655610788,Sep-Apr,1920.030029
10/01/2015,1919.6500239999998,-0.07156980087040066,10,2015,-0.025602862240048707,Oct-May,2079.360107
11/01/2015,2080.76001,-0.00317137913127985,11,2015,0.083926749139561,Nov-Jun,2080.409912
12/01/2015,2082.929932,-0.012192675043922296,12,2015,0.0010428506841593244,Dec-Jul,2043.939941
01/01/2016,2038.199951,-0.013933260280599824,01,2016,-0.021474549053626002,Nov-Apr,1940.2399899999998
02/01/2016,1936.939941,-0.079615512450121,02,2016,-0.04968109725952985,Nov-Apr,1932.22998
03/01/2016,1937.089966,-0.01675050407317291,03,2016,7.745464731478968e-05,Nov-Apr,2059.73999
04/01/2016,2056.6201170000004,0.07135159601362862,04,2016,0.06170604003841107,Apr-Nov,2065.300049
05/01/2016,2067.169922,-0.006531309682369368,05,2016,0.005129680932708602,May-Dec,2096.949951
06/01/2016,2093.939941,0.005285827828797052,06,2016,0.012950081517294931,Jun-Jan,2098.860107
07/01/2016,2099.340088,0.029997124163408273,07,2016,0.002578940729990986,Jul-Feb,2173.600098
08/01/2016,2173.149902,0.1219500697982665,08,2016,0.03515857884194329,Aug-Mar,2170.949951
09/01/2016,2171.330078,0.1209237134626715,09,2016,-0.0008374130097170696,Sep-Apr,2168.27002
10/01/2016,2164.330078,0.05237231713804125,10,2016,-0.003223830439657349,Oct-May,2126.149902
11/01/2016,2128.679932,0.02975566224400583,11,2016,-0.01647167701561647,Nov-Jun,2198.810059
12/01/2016,2200.169922,0.0507321050236369,12,2016,0.033584189396116404,Dec-Jul,2238.830078
01/01/2017,2251.570068,0.07251325350769,01,2017,0.023361898317960872,Nov-Apr,2278.8701170000004
02/01/2017,2285.590088,0.05174064886021834,02,2017,0.015109465383068788,Nov-Apr,2363.639893
03/01/2017,2380.1298829999996,0.09616216673621736,03,2017,0.041363407855310896,Nov-Apr,2362.719971
04/01/2017,2362.340088,0.09148789827057047,04,2017,-0.007474295889086879,Apr-Nov,2384.199951
05/01/2017,2388.5,0.12205689737295833,05,2017,0.011073728178633058,May-Dec,2411.800049
06/01/2017,2415.649902,0.09793788099972045,06,2017,0.011366925685576845,Jun-Jan,2423.409912
07/01/2017,2431.389893,0.07986419234988684,07,2017,0.006515841135326772,Jul-Feb,2470.300049
08/01/2017,2477.100098,0.08379018224023738,08,2017,0.018800030851324978,Aug-Mar,2471.649902
09/01/2017,2474.419922,0.039615501520931184,09,2017,-0.0010819813063525086,Sep-Apr,2519.360107
10/01/2017,2521.199951,0.06724682183016828,10,2017,0.018905452782723042,Oct-May,2575.26001
11/01/2017,2583.209961,0.08151976596190069,11,2017,0.02459543519164531,Nov-Jun,2584.840088
12/01/2017,2645.100098,0.09498487169437508,12,2017,0.023958616579521586,Dec-Jul,2673.610107
01/01/2018,2683.72998,0.10378429544619316,01,2018,0.014604317632141317,Nov-Apr,2823.810059
02/01/2018,2816.449951,0.13699480827358967,02,2018,0.04945354860178597,Nov-Apr,2713.830078
03/01/2018,2715.219971,0.09731575746665033,03,2018,-0.03594240329534626,Nov-Apr,2640.8701170000004
04/01/2018,2633.449951,0.04452245049246395,04,2018,-0.030115431115470326,Apr-Nov,2648.050049
05/01/2018,2642.959961,0.023130136884757846,05,2018,0.0036112362782474428,May-Dec,2705.27002
06/01/2018,2718.699951,0.027824978364958675,06,2018,0.028657259707915772,Jun-Jan,2718.3701170000004
07/01/2018,2704.949951,0.0079068949403025,07,2018,-0.005057564368198264,Jul-Feb,2816.290039
08/01/2018,2821.169922,0.001675858290442589,08,2018,0.04296566409926905,Aug-Mar,2901.52002
09/01/2018,2896.959961,0.06693379981772396,09,2018,0.026864755082271152,Sep-Apr,2913.97998
10/01/2018,2926.290039,0.1112001721881215,10,2018,0.010124433335238603,Oct-May,2711.73999
11/01/2018,2717.580078,0.02823354046262838,11,2018,-0.07132237687256815,Nov-Jun,2701.580078
